tool,dataset,contract,vulnerability,label,ground_truth,predicted,outcome,source
osiris,qian,timestamp/10342.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/10369.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/10547.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/10736.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/10855.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/11064.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/1115.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/11159.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/11243.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/11323.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/11330.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/11346.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/11457.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/11798.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/1181.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/1182.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/1183.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/11931.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/11964.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/12044.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/1226.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/12292.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/12321.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/12393.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/124.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/1246.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/12460.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/12465.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/12466.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/1256.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/12688.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/12689.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/12715.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/1284.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/12841.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/12856.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/1288.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/12894.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/12898.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/12919.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/12998.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/13069.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/1313.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/1318.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/1319.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/13283.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/13293.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/13371.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/134.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/13413.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/135.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/136.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/13657.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/137.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/13723.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/13780.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/13993.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/1404.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/14351.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/14381.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/14439.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/1445.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/14634.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/14711.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/14872.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/14928.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/14997.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/15.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/15038.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/1532.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/1533.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/15566.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/15641.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/15671.sol,timestamp,safe,0,1,FP,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/15822.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/15930.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/16018.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/1631.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/16407.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/16521.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/1667.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/1668.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/169.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/16957.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/16979.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/170.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/17401.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/176.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/177.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/17806.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/17816.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/1813.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/1824.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/1825.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/1851.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/18975.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/19182.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/19294.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/1954.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/19692.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/19714.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/20057.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/20259.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/2051.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/20888.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/20930.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/211.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/21162.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/212.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/21393.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/21404.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/21890.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/22155.sol,timestamp,safe,0,1,FP,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/22256.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/22272.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/2252.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/2253.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/22734.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/2397.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/2399.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/2563.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/2688.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/27455.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/28101.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/28359.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/28383.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/29084.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/29131.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/29409.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/30060.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/30343.sol,timestamp,safe,0,1,FP,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/30396.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/30507.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/30772.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/30813.sol,timestamp,safe,0,1,FP,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/30815.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/30925.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/30939.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/30963.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/30976.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/31551.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/31758.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/318.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/31812.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/3185.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/31867.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/31892.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/31999.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/32007.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/32175.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/33217.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/33575.sol,timestamp,safe,0,1,FP,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/33638.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/33711.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/339.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/33974.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/34068.sol,timestamp,safe,0,1,FP,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/34272.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/34442.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/34575.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/347.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/34725.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/34995.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/35257.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/35268.sol,timestamp,safe,0,1,FP,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/35285.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/35322.sol,timestamp,safe,0,1,FP,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/35358.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/3543.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/3554.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/3555.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/35551.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/35897.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/36451.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/3654.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/36661.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/36737.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/36852.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/37017.sol,timestamp,safe,0,1,FP,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/3702.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/37155.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/37221.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/37274.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/3729.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/37390.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/37514.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/37559.sol,timestamp,vulnerable,1,1,TP,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/37672.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/37679.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/37683.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/37684.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/3772.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/37919.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/37920.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/38096.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/38239.sol,timestamp,safe,0,1,FP,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/38392.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/38421.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/38684.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/38709.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/38727.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/38888.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/38925.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/38947.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/38983.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/39091.sol,timestamp,safe,0,1,FP,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/39095.sol,timestamp,safe,0,1,FP,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/39114.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/39425.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/39559.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/39583.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/39631.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/39715.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/39845.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/40005.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/40059.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/40154.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/40155.sol,timestamp,safe,0,1,FP,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/40239.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/40252.sol,timestamp,safe,0,1,FP,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/40419.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/40451.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/40497.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/40535.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/40539.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/40587.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/40611.sol,timestamp,vulnerable,1,1,TP,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/40665.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/40726.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/40727.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/40733.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/40735.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/40736.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/40737.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/40738.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/40740.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/40741.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/40742.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/40743.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/40744.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/40745.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/40746.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/40747.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/40748.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/40750.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/40751.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/40753.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/40754.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
