tool,dataset,contract,vulnerability,label,ground_truth,predicted,outcome,source
smartcheck,qian,timestamp/40727.sol,timestamp,vulnerable,1,0,FN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/40733.sol,timestamp,vulnerable,1,0,FN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/40735.sol,timestamp,safe,0,0,TN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/40736.sol,timestamp,vulnerable,1,0,FN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/40737.sol,timestamp,safe,0,0,TN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/40738.sol,timestamp,vulnerable,1,0,FN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/40739.sol,timestamp,safe,0,0,TN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/40740.sol,timestamp,safe,0,0,TN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/40741.sol,timestamp,safe,0,0,TN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/40742.sol,timestamp,safe,0,0,TN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/40743.sol,timestamp,safe,0,0,TN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/40744.sol,timestamp,safe,0,1,FP,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/40745.sol,timestamp,vulnerable,1,1,TP,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/40746.sol,timestamp,vulnerable,1,0,FN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/40747.sol,timestamp,safe,0,0,TN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/40748.sol,timestamp,vulnerable,1,0,FN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/40750.sol,timestamp,vulnerable,1,0,FN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/40751.sol,timestamp,vulnerable,1,0,FN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/40753.sol,timestamp,vulnerable,1,0,FN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/40754.sol,timestamp,vulnerable,1,0,FN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/40755.sol,timestamp,vulnerable,1,0,FN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/40756.sol,timestamp,safe,0,0,TN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/40757.sol,timestamp,vulnerable,1,0,FN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/419.sol,timestamp,safe,0,0,TN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/42.sol,timestamp,safe,0,0,TN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/4225.sol,timestamp,vulnerable,1,0,FN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/44.sol,timestamp,vulnerable,1,0,FN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/4467.sol,timestamp,vulnerable,1,0,FN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/4474.sol,timestamp,vulnerable,1,0,FN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/4523.sol,timestamp,vulnerable,1,0,FN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/4524.sol,timestamp,vulnerable,1,0,FN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/4587.sol,timestamp,safe,0,0,TN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/4588.sol,timestamp,safe,0,0,TN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/4590.sol,timestamp,vulnerable,1,0,FN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/4717.sol,timestamp,safe,0,0,TN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/4882.sol,timestamp,safe,0,0,TN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/4922.sol,timestamp,safe,0,0,TN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/4926.sol,timestamp,vulnerable,1,0,FN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/496.sol,timestamp,safe,0,0,TN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/49728.sol,timestamp,vulnerable,1,0,FN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/4993.sol,timestamp,safe,0,0,TN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/50001.sol,timestamp,safe,0,0,TN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/50062.sol,timestamp,vulnerable,1,0,FN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/50063.sol,timestamp,vulnerable,1,0,FN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/50215.sol,timestamp,vulnerable,1,0,FN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/50216.sol,timestamp,vulnerable,1,0,FN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/50217.sol,timestamp,vulnerable,1,0,FN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/50219.sol,timestamp,vulnerable,1,0,FN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/50221.sol,timestamp,safe,0,0,TN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/50222.sol,timestamp,vulnerable,1,0,FN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/5132.sol,timestamp,safe,0,0,TN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/5142.sol,timestamp,vulnerable,1,0,FN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/5143.sol,timestamp,vulnerable,1,0,FN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/5164.sol,timestamp,vulnerable,1,0,FN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/5259.sol,timestamp,safe,0,0,TN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/5339.sol,timestamp,vulnerable,1,0,FN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/538.sol,timestamp,vulnerable,1,0,FN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/578.sol,timestamp,safe,0,0,TN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/5934.sol,timestamp,vulnerable,1,0,FN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/595.sol,timestamp,vulnerable,1,0,FN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/5975.sol,timestamp,vulnerable,1,0,FN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/6149.sol,timestamp,safe,0,0,TN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/6199.sol,timestamp,safe,0,0,TN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/6220.sol,timestamp,vulnerable,1,0,FN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/625.sol,timestamp,vulnerable,1,0,FN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/626.sol,timestamp,vulnerable,1,0,FN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/6272.sol,timestamp,safe,0,0,TN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/6348.sol,timestamp,safe,0,0,TN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/6369.sol,timestamp,vulnerable,1,0,FN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/649.sol,timestamp,vulnerable,1,0,FN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/650.sol,timestamp,safe,0,0,TN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/6534.sol,timestamp,safe,0,0,TN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/6578.sol,timestamp,vulnerable,1,0,FN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/666.sol,timestamp,vulnerable,1,0,FN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/6929.sol,timestamp,vulnerable,1,0,FN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/711.sol,timestamp,safe,0,0,TN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/7134.sol,timestamp,vulnerable,1,0,FN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/7330.sol,timestamp,vulnerable,1,0,FN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/737.sol,timestamp,safe,0,0,TN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/738.sol,timestamp,safe,0,0,TN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/739.sol,timestamp,vulnerable,1,0,FN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/740.sol,timestamp,safe,0,0,TN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/7419.sol,timestamp,vulnerable,1,0,FN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/7570.sol,timestamp,vulnerable,1,0,FN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/7593.sol,timestamp,vulnerable,1,0,FN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/797.sol,timestamp,vulnerable,1,0,FN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/798.sol,timestamp,safe,0,0,TN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/8025.sol,timestamp,safe,0,0,TN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/8026.sol,timestamp,safe,0,0,TN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/8099.sol,timestamp,safe,0,0,TN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/8141.sol,timestamp,safe,0,0,TN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/8342.sol,timestamp,vulnerable,1,0,FN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/84.sol,timestamp,vulnerable,1,0,FN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/8606.sol,timestamp,vulnerable,1,0,FN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/8826.sol,timestamp,safe,0,0,TN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/883.sol,timestamp,vulnerable,1,0,FN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/911.sol,timestamp,vulnerable,1,0,FN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/9208.sol,timestamp,vulnerable,1,0,FN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/9230.sol,timestamp,vulnerable,1,0,FN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/9377.sol,timestamp,vulnerable,1,0,FN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/9379.sol,timestamp,vulnerable,1,0,FN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/9428.sol,timestamp,safe,0,0,TN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/948.sol,timestamp,vulnerable,1,0,FN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/9560.sol,timestamp,safe,0,0,TN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/9654.sol,timestamp,vulnerable,1,0,FN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/9820.sol,timestamp,safe,0,0,TN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/9850.sol,timestamp,vulnerable,1,0,FN,smartcheck/qian/smartcheck_results_qian.csv
smartcheck,qian,timestamp/9918.sol,timestamp,vulnerable,1,0,FN,smartcheck/qian/smartcheck_results_qian.csv
