tool,dataset,contract,vulnerability,label,ground_truth,predicted,outcome,source
osiris,sbc,0xb7c5c5aa4d42967efe906e1b66cb8df9cebf04f7.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0xb93430ce38ac4a6bb47fb1fc085ea669353fd89e.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0xbaa3de6504690efb064420d89e871c27065cdd52.sol,tod,safe,0,1,FP,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0xbaf51e761510c1a11bf48dd87c0307ac8a8c8a4f.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0xbe4041d55db380c5ae9d4a9b9703f1ed4e7e3888.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0xbebbfe5b549f5db6e6c78ca97cac19d1fb03082c.sol,tod,safe,0,1,FP,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0xcead721ef5b11f1a7b530171aab69b16c5e66b6e.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0xd2018bfaa266a9ec0a1a84b061640faa009def76.sol,tod,safe,0,1,FP,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0xd5967fed03e85d1cce44cab284695b41bc675b5c.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0xdb1c55f6926e7d847ddf8678905ad871a68199d2.sol,tod,safe,0,1,FP,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0xe4eabdca81e31d9acbc4af76b30f532b6ed7f3bf.sol,tod,safe,0,1,FP,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0xe82f0742a71a02b9e9ffc142fdcb6eb1ed06fb87.sol,tod,safe,0,1,FP,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0xe894d54dca59cb53fe9cbc5155093605c7068220.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0xec329ffc97d75fe03428ae155fc7793431487f63.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0xf015c35649c82f5467c9c74b7f28ee67665aad68.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0xf2570186500a46986f3139f65afedc2afe4f445d.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0xf29ebe930a539a60279ace72c707cba851a57707.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0xf70d589d76eebdd7c12cc5eec99f8f6fa4233b9e.sol,tod,safe,0,1,FP,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,BECToken.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,auction.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,blackjack.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,crypto_roulette.sol,tod,safe,0,1,FP,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,dos_address.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,dos_number.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,dos_simple.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,eth_tx_order_dependence_minimal.sol,tod,vulnerable,1,1,TP,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,ether_lotto.sol,tod,safe,0,1,FP,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,etheraffle.sol,tod,safe,0,1,FP,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,etherbank.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,etherpot_lotto.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,etherstore.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,governmental_survey.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,guess_the_random_number.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,incorrect_constructor_name1.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,incorrect_constructor_name2.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,incorrect_constructor_name3.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,insecure_transfer.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,integer_overflow_1.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,integer_overflow_add.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,integer_overflow_benign_1.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,integer_overflow_mapping_sym_1.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,integer_overflow_minimal.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,integer_overflow_mul.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,integer_overflow_multitx_multifunc_feasible.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,integer_overflow_multitx_onefunc_feasible.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,king_of_the_ether_throne.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,list_dos.sol,tod,safe,0,1,FP,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,lottery.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,lotto.sol,tod,safe,0,1,FP,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,lottopollo.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,lucky_doubler.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,mapping_write.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,mishandled.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,mycontract.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,name_registrar.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,odds_and_evens.sol,tod,vulnerable,1,1,TP,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,open_address_lottery.sol,tod,safe,0,1,FP,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,overflow_simple_add.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,overflow_single_tx.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,parity_wallet_bug_2.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,reentrance.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,reentrancy_dao.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,reentrancy_simple.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,rubixi.sol,tod,safe,0,1,FP,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,short_address_example.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,simple_dao.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,simple_suicide.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,smart_billions.sol,tod,safe,0,1,FP,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,timed_crowdsale.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,timelock.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,token.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,tokensalechallenge.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,unchecked_return_value.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,unprotected0.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,wallet_03_wrong_constructor.sol,tod,safe,0,1,FP,osiris/sbc/summary/osiris_sbc_classification.json
