dataset,contract,domain,rep,total_s,fixpoint_s,encoded,status
qian,18430,Box,1,0.19,0.0215,True,OK
qian,18430,Box,2,0.2,0.0166,True,OK
qian,18430,Box,3,0.21,0.0234,True,OK
qian,18430,Octagon,1,0.21,0.0,True,OK
qian,18430,Octagon,2,0.21,0.0,True,OK
qian,18430,Octagon,3,0.21,0.0,True,OK
qian,18430,Polka,1,0.2,0.0,True,OK
qian,18430,Polka,2,0.18,0.0,True,OK
qian,18430,Polka,3,0.2,0.0,True,OK
qian,18438,Box,1,0.57,0.0,False,OK
qian,18510,Box,1,10.95,10.163,True,OK
qian,18510,Box,2,10.95,10.1746,True,OK
qian,18510,Box,3,10.93,10.1658,True,OK
qian,18510,Octagon,1,11.39,10.5523,True,OK
qian,18510,Octagon,2,11.41,10.5529,True,OK
qian,18510,Octagon,3,11.35,10.5016,True,OK
qian,18510,Polka,1,11.11,10.3097,True,OK
qian,18510,Polka,2,11.15,10.3475,True,OK
qian,18510,Polka,3,11.13,10.3245,True,OK
qian,18771,Box,1,10.5,10.1434,True,OK
qian,18771,Box,2,10.51,10.1493,True,OK
qian,18771,Box,3,10.51,10.1528,True,OK
qian,18771,Octagon,1,10.69,10.3187,True,OK
qian,18771,Octagon,2,10.68,10.3012,True,OK
qian,18771,Octagon,3,10.71,10.3045,True,OK
qian,18771,Polka,1,10.59,10.2219,True,OK
qian,18771,Polka,2,10.63,10.243,True,OK
qian,18771,Polka,3,10.6,10.2169,True,OK
qian,19128,Box,1,0.18,0.0138,True,OK
qian,19128,Box,2,0.17,0.0134,True,OK
qian,19128,Box,3,0.19,0.0132,True,OK
qian,19128,Octagon,1,0.17,0.0125,True,OK
qian,19128,Octagon,2,0.18,0.024,True,OK
qian,19128,Octagon,3,0.18,0.0142,True,OK
qian,19128,Polka,1,0.17,0.0127,True,OK
qian,19128,Polka,2,0.17,0.0123,True,OK
qian,19128,Polka,3,0.17,0.0127,True,OK
qian,19129,Box,1,0.17,0.0139,True,OK
qian,19129,Box,2,0.17,0.0137,True,OK
qian,19129,Box,3,0.18,0.0104,True,OK
qian,19129,Octagon,1,0.18,0.0131,True,OK
qian,19129,Octagon,2,0.17,0.0146,True,OK
qian,19129,Octagon,3,0.2,0.0126,True,OK
qian,19129,Polka,1,0.17,0.0125,True,OK
qian,19129,Polka,2,0.19,0.0139,True,OK
qian,19129,Polka,3,0.16,0.0127,True,OK
qian,19925,Box,1,0.68,0.0,False,ERR
qian,21241,Box,1,0.77,0.0,False,OK
qian,21697,Box,1,1.19,0.833,True,OK
qian,21697,Box,2,1.17,0.8247,True,OK
qian,21697,Box,3,1.17,0.8242,True,OK
qian,21697,Octagon,1,1.18,0.0,True,OK
qian,21697,Octagon,2,1.19,0.0,True,OK
qian,21697,Octagon,3,1.18,0.0,True,OK
qian,21697,Polka,1,1.17,0.0,True,OK
qian,21697,Polka,2,1.19,0.0,True,OK
qian,21697,Polka,3,1.17,0.0,True,OK
qian,21886,Box,1,0.99,0.6253,True,OK
qian,21886,Box,2,0.99,0.635,True,OK
qian,21886,Box,3,1.0,0.6367,True,OK
qian,21886,Octagon,1,1.0,0.6405,True,OK
qian,21886,Octagon,2,0.99,0.6338,True,OK
qian,21886,Octagon,3,0.99,0.6309,True,OK
qian,21886,Polka,1,1.0,0.6383,True,OK
qian,21886,Polka,2,0.99,0.6311,True,OK
qian,21886,Polka,3,0.99,0.6372,True,OK
qian,22075,Box,1,1.81,0.8386,True,OK
qian,22075,Box,2,1.83,0.8459,True,OK
qian,22075,Box,3,1.8,0.8379,True,OK
qian,22075,Octagon,1,1.89,0.875,True,OK
qian,22075,Octagon,2,1.89,0.8645,True,OK
qian,22075,Octagon,3,1.9,0.8699,True,OK
qian,22075,Polka,1,1.82,0.8467,True,OK
qian,22075,Polka,2,1.82,0.8381,True,OK
qian,22075,Polka,3,1.82,0.847,True,OK
qian,22635,Box,1,0.88,0.0,False,ERR
qian,22636,Box,1,0.9,0.0,False,ERR
qian,23792,Box,1,1.59,0.8388,True,OK
qian,23792,Box,2,1.59,0.8377,True,OK
qian,23792,Box,3,1.59,0.8343,True,OK
qian,23792,Octagon,1,1.59,0.0,True,OK
qian,23792,Octagon,2,1.6,0.0,True,OK
qian,23792,Octagon,3,1.59,0.0,True,OK
qian,23792,Polka,1,1.58,0.0,True,OK
qian,23792,Polka,2,1.59,0.0,True,OK
qian,23792,Polka,3,1.6,0.0,True,OK
qian,23793,Box,1,1.59,0.8392,True,OK
qian,23793,Box,2,1.59,0.8301,True,OK
qian,23793,Box,3,1.6,0.8407,True,OK
qian,23793,Octagon,1,1.61,0.0,True,OK
qian,23793,Octagon,2,1.6,0.0,True,OK
qian,23793,Octagon,3,1.6,0.0,True,OK
qian,23793,Polka,1,1.59,0.0,True,OK
qian,23793,Polka,2,1.6,0.0,True,OK
qian,23793,Polka,3,1.61,0.0,True,OK
qian,24196,Box,1,10.52,10.1334,True,OK
qian,24196,Box,2,10.49,10.1329,True,OK
qian,24196,Box,3,10.49,10.1419,True,OK
qian,24196,Octagon,1,10.69,10.2946,True,OK
qian,24196,Octagon,2,10.66,10.2959,True,OK
qian,24196,Octagon,3,10.67,10.2837,True,OK
qian,24196,Polka,1,10.59,10.2278,True,OK
qian,24196,Polka,2,10.57,10.1928,True,OK
qian,24196,Polka,3,10.58,10.1954,True,OK
qian,24369,Box,1,0.35,0.0,False,OK
qian,24648,Box,1,10.91,10.1406,True,OK
qian,24648,Box,2,10.93,10.1381,True,OK
qian,24648,Box,3,10.89,10.1268,True,OK
qian,24648,Octagon,1,11.05,10.2769,True,OK
qian,24648,Octagon,2,11.09,10.275,True,OK
qian,24648,Octagon,3,11.09,10.3057,True,OK
qian,24648,Polka,1,11.03,10.2161,True,OK
qian,24648,Polka,2,11.01,10.194,True,OK
qian,24648,Polka,3,11.02,10.1847,True,OK
qian,24649,Box,1,10.97,10.1678,True,OK
qian,24649,Box,2,10.93,10.159,True,OK
qian,24649,Box,3,10.92,10.1554,True,OK
qian,24649,Octagon,1,11.21,10.3647,True,OK
qian,24649,Octagon,2,11.23,10.3757,True,OK
qian,24649,Octagon,3,11.23,10.3911,True,OK
qian,24649,Polka,1,11.07,10.2643,True,OK
qian,24649,Polka,2,11.11,10.282,True,OK
qian,24649,Polka,3,11.12,10.333,True,OK
qian,25808,Box,1,1.8,0.8318,True,OK
qian,25808,Box,2,1.8,0.8423,True,OK
qian,25808,Box,3,1.81,0.841,True,OK
qian,25808,Octagon,1,1.82,0.853,True,OK
qian,25808,Octagon,2,1.84,0.856,True,OK
qian,25808,Octagon,3,1.84,0.8552,True,OK
qian,25808,Polka,1,1.82,0.8414,True,OK
qian,25808,Polka,2,1.81,0.8462,True,OK
qian,25808,Polka,3,1.83,0.8494,True,OK
qian,26188,Box,1,1.61,0.8222,True,OK
qian,26188,Box,2,1.6,0.8334,True,OK
qian,26188,Box,3,1.61,0.8233,True,OK
qian,26188,Octagon,1,1.58,0.0,True,OK
qian,26188,Octagon,2,1.59,0.0,True,OK
qian,26188,Octagon,3,1.59,0.0,True,OK
qian,26188,Polka,1,1.59,0.0,True,OK
qian,26188,Polka,2,1.6,0.0,True,OK
qian,26188,Polka,3,1.63,0.0,True,OK
qian,26743,Box,1,10.95,10.1653,True,OK
qian,26743,Box,2,10.96,10.1638,True,OK
qian,26743,Box,3,10.95,10.1578,True,OK
qian,26743,Octagon,1,11.32,10.4817,True,OK
qian,26743,Octagon,2,11.26,10.4041,True,OK
qian,26743,Octagon,3,11.26,10.4238,True,OK
qian,26743,Polka,1,11.11,10.3485,True,OK
qian,26743,Polka,2,11.12,10.33,True,OK
qian,26743,Polka,3,11.08,10.2853,True,OK
qian,27121,Box,1,0.68,0.0,False,ERR
qian,27159,Box,1,0.58,0.0,False,OK
qian,27164,Box,1,10.9,10.1369,True,OK
qian,27164,Box,2,10.91,10.1467,True,OK
qian,27164,Box,3,10.91,10.148,True,OK
qian,27164,Octagon,1,11.1,10.3225,True,OK
qian,27164,Octagon,2,11.09,10.305,True,OK
qian,27164,Octagon,3,11.11,10.3176,True,OK
qian,27164,Polka,1,11.05,10.251,True,OK
qian,27164,Polka,2,11.07,10.2468,True,OK
qian,27164,Polka,3,11.05,10.2704,True,OK
qian,27263,Box,1,10.93,10.1621,True,OK
qian,27263,Box,2,10.92,10.1505,True,OK
qian,27263,Box,3,10.91,10.1481,True,OK
qian,27263,Octagon,1,11.1,10.3321,True,OK
qian,27263,Octagon,2,11.14,10.3511,True,OK
qian,27263,Octagon,3,11.11,10.3107,True,OK
qian,27263,Polka,1,11.12,10.304,True,OK
qian,27263,Polka,2,11.08,10.2601,True,OK
qian,27263,Polka,3,11.08,10.274,True,OK
qian,27327,Box,1,10.49,10.1393,True,OK
qian,27327,Box,2,10.51,10.1454,True,OK
qian,27327,Box,3,10.52,10.1258,True,OK
qian,27327,Octagon,1,10.69,10.3251,True,OK
qian,27327,Octagon,2,10.67,10.3034,True,OK
qian,27327,Octagon,3,10.65,10.294,True,OK
qian,27327,Polka,1,10.58,10.2247,True,OK
qian,27327,Polka,2,10.58,10.2123,True,OK
qian,27327,Polka,3,10.58,10.2245,True,OK
qian,27334,Box,1,0.68,0.0,False,ERR
qian,27603,Box,1,0.77,0.0,False,OK
qian,28974,Box,1,1.38,0.8313,True,OK
qian,28974,Box,2,1.4,0.8262,True,OK
qian,28974,Box,3,1.39,0.828,True,OK
qian,28974,Octagon,1,1.38,0.0,True,OK
qian,28974,Octagon,2,1.39,0.0,True,OK
qian,28974,Octagon,3,1.39,0.0,True,OK
qian,28974,Polka,1,1.38,0.0,True,OK
qian,28974,Polka,2,1.4,0.0,True,OK
qian,28974,Polka,3,1.39,0.0,True,OK
qian,29090,Box,1,10.95,10.1731,True,OK
qian,29090,Box,2,10.92,10.1447,True,OK
qian,29090,Box,3,10.92,10.1521,True,OK
qian,29090,Octagon,1,11.22,10.4224,True,OK
qian,29090,Octagon,2,11.25,10.408,True,OK
qian,29090,Octagon,3,11.21,10.3816,True,OK
qian,29090,Polka,1,11.05,10.2788,True,OK
qian,29090,Polka,2,11.06,10.2798,True,OK
qian,29090,Polka,3,11.09,10.3109,True,OK
qian,29130,Box,1,0.97,0.6215,True,OK
qian,29130,Box,2,0.99,0.6255,True,OK
qian,29130,Box,3,0.97,0.6227,True,OK
qian,29130,Octagon,1,1.0,0.6449,True,OK
qian,29130,Octagon,2,1.0,0.6403,True,OK
qian,29130,Octagon,3,1.01,0.641,True,OK
qian,29130,Polka,1,1.0,0.6377,True,OK
qian,29130,Polka,2,1.0,0.6371,True,OK
qian,29130,Polka,3,0.98,0.6319,True,OK
qian,29154,Box,1,10.51,10.1518,True,OK
qian,29154,Box,2,10.5,10.1489,True,OK
qian,29154,Box,3,10.51,10.1481,True,OK
qian,29154,Octagon,1,10.66,10.284,True,OK
qian,29154,Octagon,2,10.67,10.2974,True,OK
qian,29154,Octagon,3,10.69,10.2912,True,OK
qian,29154,Polka,1,10.6,10.216,True,OK
qian,29154,Polka,2,10.57,10.2127,True,OK
qian,29154,Polka,3,10.63,10.226,True,OK
qian,29590,Box,1,1.4,0.6304,True,OK
qian,29590,Box,2,1.43,0.636,True,OK
qian,29590,Box,3,1.41,0.6307,True,OK
qian,29590,Octagon,1,1.41,0.6436,True,OK
qian,29590,Octagon,2,1.45,0.661,True,OK
qian,29590,Octagon,3,1.41,0.64,True,OK
qian,29590,Polka,1,1.4,0.6423,True,OK
qian,29590,Polka,2,1.43,0.6462,True,OK
qian,29590,Polka,3,1.42,0.6414,True,OK
qian,29948,Box,1,0.68,0.0,False,ERR
qian,29983,Box,1,10.72,10.1515,True,OK
qian,29983,Box,2,10.74,10.1673,True,OK
qian,29983,Box,3,10.7,10.1401,True,OK
qian,29983,Octagon,1,11.01,10.3847,True,OK
qian,29983,Octagon,2,11.01,10.3874,True,OK
qian,29983,Octagon,3,10.96,10.3599,True,OK
qian,29983,Polka,1,10.87,10.3124,True,OK
qian,29983,Polka,2,10.9,10.3296,True,OK
qian,29983,Polka,3,10.89,10.3021,True,OK
qian,3,Box,1,10.97,10.1767,True,OK
qian,3,Box,2,10.96,10.1683,True,OK
qian,3,Box,3,10.97,10.1833,True,OK
qian,3,Octagon,1,11.44,10.5624,True,OK
qian,3,Octagon,2,11.4,10.4805,True,OK
qian,3,Octagon,3,11.44,10.5105,True,OK
qian,3,Polka,1,11.28,10.4501,True,OK
qian,3,Polka,2,11.24,10.3943,True,OK
qian,3,Polka,3,11.25,10.3968,True,OK
qian,30046,Box,1,0.69,0.0,False,ERR
qian,30101,Box,1,10.91,10.1362,True,OK
qian,30101,Box,2,10.88,10.1174,True,OK
qian,30101,Box,3,10.91,10.1278,True,OK
qian,30101,Octagon,1,11.21,10.351,True,OK
qian,30101,Octagon,2,11.21,10.3665,True,OK
qian,30101,Octagon,3,11.21,10.3767,True,OK
qian,30101,Polka,1,11.03,10.2423,True,OK
qian,30101,Polka,2,11.04,10.2325,True,OK
qian,30101,Polka,3,11.08,10.2985,True,OK
qian,30102,Box,1,10.95,10.1759,True,OK
qian,30102,Box,2,10.94,10.1573,True,OK
qian,30102,Box,3,10.94,10.1508,True,OK
qian,30102,Octagon,1,11.4,10.509,True,OK
qian,30102,Octagon,2,11.44,10.538,True,OK
qian,30102,Octagon,3,11.34,10.4479,True,OK
qian,30102,Polka,1,11.1,10.323,True,OK
qian,30102,Polka,2,11.13,10.3431,True,OK
qian,30102,Polka,3,11.15,10.3456,True,OK
qian,30254,Box,1,10.69,10.1284,True,OK
qian,30254,Box,2,10.7,10.1352,True,OK
qian,30254,Box,3,10.7,10.1291,True,OK
qian,30254,Octagon,1,11.05,10.4213,True,OK
qian,30254,Octagon,2,11.0,10.3332,True,OK
qian,30254,Octagon,3,11.04,10.3675,True,OK
qian,30254,Polka,1,10.85,10.2685,True,OK
qian,30254,Polka,2,10.84,10.245,True,OK
qian,30254,Polka,3,10.87,10.2768,True,OK
qian,30255,Box,1,0.58,0.0,False,OK
qian,30337,Box,1,1.62,0.8382,True,OK
qian,30337,Box,2,1.6,0.8269,True,OK
qian,30337,Box,3,1.6,0.8398,True,OK
qian,30337,Octagon,1,1.67,0.8593,True,OK
qian,30337,Octagon,2,1.67,0.8586,True,OK
qian,30337,Octagon,3,1.7,0.8894,True,OK
qian,30337,Polka,1,1.6,0.8426,True,OK
qian,30337,Polka,2,1.62,0.8457,True,OK
qian,30337,Polka,3,1.61,0.8382,True,OK
qian,30338,Box,1,1.63,0.8403,True,OK
qian,30338,Box,2,1.62,0.8381,True,OK
qian,30338,Box,3,1.61,0.8344,True,OK
qian,30338,Octagon,1,1.67,0.8898,True,OK
qian,30338,Octagon,2,1.68,0.8936,True,OK
qian,30338,Octagon,3,1.71,0.9148,True,OK
qian,30338,Polka,1,1.61,0.8425,True,OK
qian,30338,Polka,2,1.61,0.8471,True,OK
qian,30338,Polka,3,1.61,0.8367,True,OK
qian,30460,Box,1,0.57,0.0,False,OK
qian,31237,Box,1,10.48,10.1161,True,OK
qian,31237,Box,2,10.56,10.1556,True,OK
qian,31237,Box,3,10.5,10.1237,True,OK
qian,31237,Octagon,1,10.69,10.2999,True,OK
qian,31237,Octagon,2,10.66,10.2924,True,OK
qian,31237,Octagon,3,10.71,10.3114,True,OK
qian,31237,Polka,1,10.6,10.2324,True,OK
qian,31237,Polka,2,10.63,10.2106,True,OK
qian,31237,Polka,3,10.59,10.2331,True,OK
qian,31238,Box,1,0.6,0.0,False,OK
qian,31497,Box,1,0.76,0.0,False,OK
qian,31565,Box,1,10.91,10.1356,True,OK
qian,31565,Box,2,10.92,10.1412,True,OK
qian,31565,Box,3,10.91,10.1479,True,OK
qian,31565,Octagon,1,11.16,10.3305,True,OK
qian,31565,Octagon,2,11.2,10.3894,True,OK
qian,31565,Octagon,3,11.17,10.3498,True,OK
qian,31565,Polka,1,11.01,10.2102,True,OK
qian,31565,Polka,2,11.04,10.23,True,OK
qian,31565,Polka,3,11.01,10.2352,True,OK
qian,31759,Box,1,10.49,10.1292,True,OK
qian,31759,Box,2,10.48,10.1212,True,OK
qian,31759,Box,3,10.48,10.1227,True,OK
qian,31759,Octagon,1,10.67,10.2976,True,OK
qian,31759,Octagon,2,10.68,10.2966,True,OK
qian,31759,Octagon,3,10.64,10.2778,True,OK
qian,31759,Polka,1,10.6,10.21,True,OK
qian,31759,Polka,2,10.63,10.2308,True,OK
qian,31759,Polka,3,10.59,10.1968,True,OK
qian,32522,Box,1,0.98,0.6256,True,OK
qian,32522,Box,2,0.99,0.6217,True,OK
qian,32522,Box,3,0.99,0.6241,True,OK
qian,32522,Octagon,1,1.2,0.8423,True,OK
qian,32522,Octagon,2,1.2,0.8456,True,OK
qian,32522,Octagon,3,1.2,0.8413,True,OK
qian,32522,Polka,1,1.18,0.8276,True,OK
qian,32522,Polka,2,1.18,0.8316,True,OK
qian,32522,Polka,3,1.19,0.84,True,OK
qian,33450,Box,1,0.67,0.0,False,ERR
qian,33512,Box,1,0.76,0.0,False,OK
qian,34432,Box,1,0.78,0.0,False,OK
qian,34526,Box,1,0.59,0.0,False,OK
qian,34668,Box,1,1.41,0.6368,True,OK
qian,34668,Box,2,1.4,0.6349,True,OK
qian,34668,Box,3,1.42,0.632,True,OK
qian,34668,Octagon,1,1.67,0.8519,True,OK
qian,34668,Octagon,2,1.65,0.8549,True,OK
qian,34668,Octagon,3,1.65,0.8541,True,OK
qian,34668,Polka,1,1.61,0.8386,True,OK
qian,34668,Polka,2,1.6,0.8344,True,OK
qian,34668,Polka,3,1.6,0.8444,True,OK
qian,34904,Box,1,0.68,0.0,False,ERR
qian,35208,Box,1,1.39,0.6237,True,OK
qian,35208,Box,2,1.39,0.6282,True,OK
qian,35208,Box,3,1.39,0.6351,True,OK
qian,35208,Octagon,1,1.61,0.8427,True,OK
qian,35208,Octagon,2,1.6,0.8424,True,OK
qian,35208,Octagon,3,1.63,0.8576,True,OK
qian,35208,Polka,1,1.6,0.8405,True,OK
qian,35208,Polka,2,1.6,0.8364,True,OK
qian,35208,Polka,3,1.61,0.8356,True,OK
qian,35661,Box,1,10.93,10.1506,True,OK
qian,35661,Box,2,10.92,10.1459,True,OK
qian,35661,Box,3,10.94,10.1606,True,OK
qian,35661,Octagon,1,11.2,10.3708,True,OK
qian,35661,Octagon,2,11.22,10.3731,True,OK
qian,35661,Octagon,3,11.23,10.4077,True,OK
qian,35661,Polka,1,11.13,10.3381,True,OK
qian,35661,Polka,2,11.12,10.3027,True,OK
qian,35661,Polka,3,11.11,10.2828,True,OK
qian,35662,Box,1,11.19,10.1899,True,OK
qian,35662,Box,2,11.16,10.1813,True,OK
qian,35662,Box,3,11.17,10.1855,True,OK
qian,35662,Octagon,1,11.8,10.7908,True,OK
qian,35662,Octagon,2,11.91,10.9016,True,OK
qian,35662,Octagon,3,11.79,10.7586,True,OK
qian,35662,Polka,1,11.42,10.4302,True,OK
qian,35662,Polka,2,11.47,10.4472,True,OK
qian,35662,Polka,3,11.53,10.4825,True,OK
qian,35713,Box,1,0.57,0.0,False,OK
qian,35714,Box,1,0.59,0.0,False,OK
qian,35806,Box,1,0.67,0.0,False,ERR
qian,35807,Box,1,0.67,0.0,False,ERR
qian,35878,Box,1,0.59,0.0,False,OK
qian,35951,Box,1,0.57,0.0,False,OK
qian,36456,Box,1,10.49,10.1218,True,OK
qian,36456,Box,2,10.51,10.1327,True,OK
qian,36456,Box,3,10.48,10.1201,True,OK
qian,36456,Octagon,1,10.64,10.2616,True,OK
qian,36456,Octagon,2,10.68,10.2919,True,OK
qian,36456,Octagon,3,10.66,10.2724,True,OK
qian,36456,Polka,1,10.62,10.1994,True,OK
qian,36456,Polka,2,10.61,10.1966,True,OK
qian,36456,Polka,3,10.62,10.2219,True,OK
qian,36481,Box,1,0.21,0.0013,True,OK
qian,36481,Box,2,0.22,0.0013,True,OK
qian,36481,Box,3,0.2,0.0021,True,OK
qian,36481,Octagon,1,0.2,0.0029,True,OK
qian,36481,Octagon,2,0.22,0.0015,True,OK
qian,36481,Octagon,3,0.21,0.0018,True,OK
qian,36481,Polka,1,0.2,0.0026,True,OK
qian,36481,Polka,2,0.22,0.0026,True,OK
qian,36481,Polka,3,0.22,0.006,True,OK
qian,36563,Box,1,10.48,10.124,True,OK
qian,36563,Box,2,10.5,10.1414,True,OK
qian,36563,Box,3,10.49,10.1173,True,OK
qian,36563,Octagon,1,10.67,10.2834,True,OK
qian,36563,Octagon,2,10.65,10.2782,True,OK
qian,36563,Octagon,3,10.65,10.2804,True,OK
qian,36563,Polka,1,10.59,10.188,True,OK
qian,36563,Polka,2,10.61,10.2282,True,OK
qian,36563,Polka,3,10.59,10.2099,True,OK
qian,36668,Box,1,10.75,10.1644,True,OK
qian,36668,Box,2,10.74,10.1667,True,OK
qian,36668,Box,3,10.75,10.1698,True,OK
qian,36668,Octagon,1,11.2,10.5231,True,OK
qian,36668,Octagon,2,11.19,10.4637,True,OK
qian,36668,Octagon,3,11.23,10.5628,True,OK
qian,36668,Polka,1,10.91,10.318,True,OK
qian,36668,Polka,2,10.89,10.3043,True,OK
qian,36668,Polka,3,10.94,10.3298,True,OK
qian,36836,Box,1,0.88,0.0,False,ERR
qian,37474,Box,1,10.49,10.1238,True,OK
qian,37474,Box,2,10.49,10.1295,True,OK
qian,37474,Box,3,10.49,10.1172,True,OK
qian,37474,Octagon,1,10.68,10.2702,True,OK
qian,37474,Octagon,2,10.65,10.2663,True,OK
qian,37474,Octagon,3,10.68,10.3035,True,OK
qian,37474,Polka,1,10.64,10.2258,True,OK
qian,37474,Polka,2,10.64,10.2219,True,OK
qian,37474,Polka,3,10.58,10.1803,True,OK
qian,37499,Box,1,0.25,0.0,False,ERR
qian,37645,Box,1,0.56,0.0,False,OK
qian,37646,Box,1,0.61,0.0,False,OK
qian,37676,Box,1,1.19,0.8193,True,OK
qian,37676,Box,2,1.18,0.8201,True,OK
qian,37676,Box,3,1.18,0.824,True,OK
qian,37676,Octagon,1,1.18,0.0,True,OK
qian,37676,Octagon,2,1.17,0.0,True,OK
qian,37676,Octagon,3,1.19,0.0,True,OK
qian,37676,Polka,1,1.21,0.0,True,OK
qian,37676,Polka,2,1.19,0.0,True,OK
qian,37676,Polka,3,1.19,0.0,True,OK
qian,37708,Box,1,10.97,10.1569,True,OK
qian,37708,Box,2,10.93,10.1615,True,OK
qian,37708,Box,3,10.94,10.1696,True,OK
qian,37708,Octagon,1,11.65,10.8282,True,OK
qian,37708,Octagon,2,11.61,10.7344,True,OK
qian,37708,Octagon,3,11.54,10.7282,True,OK
qian,37708,Polka,1,11.13,10.3273,True,OK
qian,37708,Polka,2,11.15,10.3416,True,OK
qian,37708,Polka,3,11.11,10.3301,True,OK
qian,37836,Box,1,0.56,0.0,False,OK
qian,37891,Box,1,10.93,10.1549,True,OK
qian,37891,Box,2,10.93,10.1602,True,OK
qian,37891,Box,3,10.92,10.1478,True,OK
qian,37891,Octagon,1,11.34,10.4771,True,OK
qian,37891,Octagon,2,11.36,10.4771,True,OK
qian,37891,Octagon,3,11.36,10.5249,True,OK
qian,37891,Polka,1,11.13,10.3336,True,OK
qian,37891,Polka,2,11.11,10.3412,True,OK
qian,37891,Polka,3,11.07,10.2798,True,OK
qian,38057,Box,1,1.61,0.8361,True,OK
qian,38057,Box,2,1.61,0.8361,True,OK
qian,38057,Box,3,1.6,0.837,True,OK
qian,38057,Octagon,1,1.62,0.0,True,OK
qian,38057,Octagon,2,1.62,0.0,True,OK
qian,38057,Octagon,3,1.59,0.0,True,OK
qian,38057,Polka,1,1.63,0.0,True,OK
qian,38057,Polka,2,1.64,0.0,True,OK
qian,38057,Polka,3,1.6,0.0,True,OK
qian,38250,Box,1,0.59,0.0,False,OK
qian,38420,Box,1,1.01,0.0,False,OK
qian,38543,Box,1,10.52,10.1301,True,OK
qian,38543,Box,2,10.48,10.1149,True,OK
qian,38543,Box,3,10.49,10.1192,True,OK
qian,38543,Octagon,1,10.69,10.2917,True,OK
qian,38543,Octagon,2,10.68,10.2814,True,OK
qian,38543,Octagon,3,10.72,10.3192,True,OK
qian,38543,Polka,1,10.59,10.2007,True,OK
qian,38543,Polka,2,10.61,10.1993,True,OK
qian,38543,Polka,3,10.62,10.216,True,OK
qian,38651,Box,1,0.16,0.0128,True,OK
qian,38651,Box,2,0.16,0.0124,True,OK
qian,38651,Box,3,0.17,0.0127,True,OK
qian,38651,Octagon,1,0.18,0.0136,True,OK
qian,38651,Octagon,2,0.18,0.0161,True,OK
qian,38651,Octagon,3,0.17,0.0145,True,OK
qian,38651,Polka,1,0.17,0.0135,True,OK
qian,38651,Polka,2,0.17,0.0135,True,OK
qian,38651,Polka,3,0.17,0.0121,True,OK
qian,38828,Box,1,0.19,0.014,True,OK
qian,38828,Box,2,0.18,0.0142,True,OK
qian,38828,Box,3,0.18,0.0131,True,OK
qian,38828,Octagon,1,0.18,0.0149,True,OK
qian,38828,Octagon,2,0.17,0.0133,True,OK
qian,38828,Octagon,3,0.18,0.013,True,OK
qian,38828,Polka,1,0.18,0.0128,True,OK
qian,38828,Polka,2,0.16,0.0133,True,OK
qian,38828,Polka,3,0.17,0.0136,True,OK
qian,38876,Box,1,0.98,0.0,False,OK
qian,38888,Box,1,0.57,0.0,False,OK
qian,39032,Box,1,10.49,10.1354,True,OK
qian,39032,Box,2,10.49,10.1306,True,OK
qian,39032,Box,3,10.5,10.1309,True,OK
qian,39032,Octagon,1,10.63,10.2752,True,OK
qian,39032,Octagon,2,10.66,10.2816,True,OK
qian,39032,Octagon,3,10.79,10.4031,True,OK
qian,39032,Polka,1,10.57,10.1892,True,OK
qian,39032,Polka,2,10.61,10.1861,True,OK
qian,39032,Polka,3,10.54,10.1779,True,OK
qian,39151,Box,1,10.7,10.1298,True,OK
qian,39151,Box,2,10.72,10.1414,True,OK
qian,39151,Box,3,10.72,10.1363,True,OK
qian,39151,Octagon,1,11.03,10.3838,True,OK
qian,39151,Octagon,2,10.99,10.3705,True,OK
qian,39151,Octagon,3,10.99,10.3546,True,OK
qian,39151,Polka,1,10.87,10.2953,True,OK
qian,39151,Polka,2,10.89,10.2758,True,OK
qian,39151,Polka,3,10.9,10.2844,True,OK
qian,39199,Box,1,1.4,0.8317,True,OK
qian,39199,Box,2,1.38,0.8226,True,OK
qian,39199,Box,3,1.38,0.8256,True,OK
qian,39199,Octagon,1,1.38,0.0,True,OK
qian,39199,Octagon,2,1.38,0.0,True,OK
qian,39199,Octagon,3,1.39,0.0,True,OK
qian,39199,Polka,1,1.39,0.0,True,OK
qian,39199,Polka,2,1.39,0.0,True,OK
qian,39199,Polka,3,1.39,0.0,True,OK
qian,39248,Box,1,1.63,0.8402,True,OK
qian,39248,Box,2,1.62,0.8304,True,OK
qian,39248,Box,3,1.63,0.8354,True,OK
qian,39248,Octagon,1,1.62,0.0,True,OK
qian,39248,Octagon,2,1.63,0.0,True,OK
qian,39248,Octagon,3,1.6,0.0,True,OK
qian,39248,Polka,1,1.6,0.0,True,OK
qian,39248,Polka,2,1.6,0.0,True,OK
qian,39248,Polka,3,1.6,0.0,True,OK
qian,39268,Box,1,1.4,0.8252,True,OK
qian,39268,Box,2,1.39,0.824,True,OK
qian,39268,Box,3,1.39,0.8253,True,OK
qian,39268,Octagon,1,1.43,0.0,True,OK
qian,39268,Octagon,2,1.4,0.0,True,OK
qian,39268,Octagon,3,1.4,0.0,True,OK
qian,39268,Polka,1,1.4,0.0,True,OK
qian,39268,Polka,2,1.38,0.0,True,OK
qian,39268,Polka,3,1.39,0.0,True,OK
qian,39327,Box,1,1.83,1.0393,True,OK
qian,39327,Box,2,1.81,1.0389,True,OK
qian,39327,Box,3,1.82,1.0402,True,OK
qian,39327,Octagon,1,1.82,0.0,True,OK
