
===== REENTRANCY (Box domain, transformed source) =====
ENTRY 1 SourceEntry_0 [[0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
ENTRY 26 ContractDefinition_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 26 ContractDefinition_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 26 VariableDeclaration_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 26 VariableDeclaration_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 26 VariableDeclaration_1 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 26 VariableDeclaration_1 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 26 VariableDeclaration_2 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 26 VariableDeclaration_2 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 26 VariableDeclaration_3 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 26 VariableDeclaration_3 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 26 FunctionDefinition_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 26 FunctionDefinition_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 26 FunctionEntry_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 26 FunctionEntry_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 26 VariableDeclarationStatement_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 26 VariableDeclarationStatement_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [2.0,2.0]]
ENTRY 26 IfStatement_0 [[-48.0,100.0], [-0.0,58.0], [0.0,40.0], [0.0,0.0], [-0.0,2.0]]
EXIT 26 IfStatement_0 [[1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0]]
ENTRY 26 ExpressionStatement_0 [[-48.0,100.0], [-0.0,58.0], [0.0,40.0], [0.0,0.0], [-0.0,2.0]]
EXIT 26 ExpressionStatement_0 [[-50.0,100.0], [-0.0,58.0], [0.0,40.0], [0.0,0.0], [-0.0,2.0]]
ENTRY 26 ExpressionStatement_1 [[-50.0,100.0], [-0.0,58.0], [0.0,40.0], [0.0,0.0], [-0.0,2.0]]
EXIT 26 ExpressionStatement_1 [[-50.0,100.0], [-0.0,60.0], [0.0,40.0], [0.0,0.0], [-0.0,2.0]]
ENTRY 26 IfConditionJoin_0 [[-50.0,100.0], [-0.0,60.0], [0.0,40.0], [0.0,0.0], [-0.0,2.0]]
EXIT 26 IfConditionJoin_0 [[-50.0,100.0], [-0.0,60.0], [0.0,40.0], [0.0,0.0], [-0.0,2.0]]
ENTRY 26 ExpressionStatement_2 [[-50.0,100.0], [-0.0,60.0], [0.0,40.0], [0.0,0.0], [-0.0,2.0]]
EXIT 26 ExpressionStatement_2 [[-50.0,100.0], [-0.0,60.0], [-0.0,2.0], [0.0,0.0], [-0.0,2.0]]
ENTRY 26 ExpressionStatement_3 [[-50.0,100.0], [-0.0,60.0], [-0.0,2.0], [0.0,0.0], [-0.0,2.0]]
EXIT 26 ExpressionStatement_3 [[-50.0,100.0], [-0.0,60.0], [-0.0,2.0], [-0.0,2.0], [-0.0,2.0]]
ENTRY 26 Return_0 [[-50.0,100.0], [-0.0,60.0], [-0.0,2.0], [-0.0,2.0], [-0.0,2.0]]
EXIT 26 Return_0 [[-50.0,100.0], [-0.0,60.0], [-0.0,2.0], [-0.0,2.0], [-0.0,2.0]]
ENTRY 26 FunctionExit_0 [[-50.0,100.0], [-0.0,60.0], [-0.0,2.0], [-0.0,2.0], [-0.0,2.0]]
EXIT 26 FunctionExit_0 [[-50.0,100.0], [-0.0,60.0], [-0.0,2.0], [-0.0,2.0], [-0.0,2.0]]
ENTRY 27 SourceEntry_0 [[0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 27 SourceEntry_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 27 SourceUnit_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 27 SourceUnit_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 27 PragmaDirective_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 27 PragmaDirective_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 27 SourceExit_0 [[-50.0,100.0], [-0.0,60.0], [-0.0,40.0], [0.0,2.0], [0.0,2.0]]
EXIT 27 SourceExit_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,2.0]]
ENTRY 27 ContractDefinition_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 27 ContractDefinition_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 27 VariableDeclaration_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 27 VariableDeclaration_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 27 VariableDeclaration_1 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 27 VariableDeclaration_1 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 27 VariableDeclaration_2 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 27 VariableDeclaration_2 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 27 VariableDeclaration_3 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 27 VariableDeclaration_3 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 27 FunctionDefinition_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 27 FunctionDefinition_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 27 FunctionEntry_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 27 FunctionEntry_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 27 VariableDeclarationStatement_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 27 VariableDeclarationStatement_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [2.0,2.0]]
ENTRY 27 IfStatement_0 [[-50.0,100.0], [-0.0,60.0], [0.0,40.0], [0.0,0.0], [-0.0,2.0]]
EXIT 27 IfStatement_0 [[1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0]]
ENTRY 27 ExpressionStatement_0 [[-50.0,100.0], [-0.0,60.0], [0.0,40.0], [0.0,0.0], [-0.0,2.0]]
EXIT 27 ExpressionStatement_0 [[-52.0,100.0], [-0.0,60.0], [0.0,40.0], [0.0,0.0], [-0.0,2.0]]
ENTRY 27 ExpressionStatement_1 [[-52.0,100.0], [-0.0,60.0], [0.0,40.0], [0.0,0.0], [-0.0,2.0]]
EXIT 27 ExpressionStatement_1 [[-52.0,100.0], [-0.0,62.0], [0.0,40.0], [0.0,0.0], [-0.0,2.0]]
ENTRY 27 IfConditionJoin_0 [[-52.0,100.0], [-0.0,62.0], [0.0,40.0], [0.0,0.0], [-0.0,2.0]]
EXIT 27 IfConditionJoin_0 [[-52.0,100.0], [-0.0,62.0], [0.0,40.0], [0.0,0.0], [-0.0,2.0]]
ENTRY 27 ExpressionStatement_2 [[-52.0,100.0], [-0.0,62.0], [0.0,40.0], [0.0,0.0], [-0.0,2.0]]
EXIT 27 ExpressionStatement_2 [[-52.0,100.0], [-0.0,62.0], [-0.0,2.0], [0.0,0.0], [-0.0,2.0]]
ENTRY 27 ExpressionStatement_3 [[-52.0,100.0], [-0.0,62.0], [-0.0,2.0], [0.0,0.0], [-0.0,2.0]]
EXIT 27 ExpressionStatement_3 [[-52.0,100.0], [-0.0,62.0], [-0.0,2.0], [-0.0,2.0], [-0.0,2.0]]
ENTRY 27 Return_0 [[-52.0,100.0], [-0.0,62.0], [-0.0,2.0], [-0.0,2.0], [-0.0,2.0]]
EXIT 27 Return_0 [[-52.0,100.0], [-0.0,62.0], [-0.0,2.0], [-0.0,2.0], [-0.0,2.0]]
ENTRY 27 FunctionExit_0 [[-52.0,100.0], [-0.0,62.0], [-0.0,2.0], [-0.0,2.0], [-0.0,2.0]]
EXIT 27 FunctionExit_0 [[-52.0,100.0], [-0.0,62.0], [-0.0,2.0], [-0.0,2.0], [-0.0,2.0]]
ENTRY 28 SourceEntry_0 [[0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 28 SourceEntry_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 28 SourceUnit_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 28 SourceUnit_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 28 PragmaDirective_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 28 PragmaDirective_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 28 SourceExit_0 [[-52.0,100.0], [-0.0,62.0], [-0.0,40.0], [0.0,2.0], [0.0,2.0]]
EXIT 28 SourceExit_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,2.0]]
ENTRY 28 ContractDefinition_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 28 ContractDefinition_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 28 VariableDeclaration_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 28 VariableDeclaration_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 28 VariableDeclaration_1 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 28 VariableDeclaration_1 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 28 VariableDeclaration_2 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 28 VariableDeclaration_2 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 28 VariableDeclaration_3 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 28 VariableDeclaration_3 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 28 FunctionDefinition_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 28 FunctionDefinition_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 28 FunctionEntry_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 28 FunctionEntry_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 28 VariableDeclarationStatement_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 28 VariableDeclarationStatement_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [2.0,2.0]]
ENTRY 28 IfStatement_0 [[-52.0,100.0], [-0.0,62.0], [0.0,40.0], [0.0,0.0], [-0.0,2.0]]
EXIT 28 IfStatement_0 [[1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0]]
ENTRY 28 ExpressionStatement_0 [[-52.0,100.0], [-0.0,62.0], [0.0,40.0], [0.0,0.0], [-0.0,2.0]]
EXIT 28 ExpressionStatement_0 [[-54.0,100.0], [-0.0,62.0], [0.0,40.0], [0.0,0.0], [-0.0,2.0]]
ENTRY 28 ExpressionStatement_1 [[-54.0,100.0], [-0.0,62.0], [0.0,40.0], [0.0,0.0], [-0.0,2.0]]
EXIT 28 ExpressionStatement_1 [[-54.0,100.0], [-0.0,64.0], [0.0,40.0], [0.0,0.0], [-0.0,2.0]]
ENTRY 28 IfConditionJoin_0 [[-54.0,100.0], [-0.0,64.0], [0.0,40.0], [0.0,0.0], [-0.0,2.0]]
EXIT 28 IfConditionJoin_0 [[-54.0,100.0], [-0.0,64.0], [0.0,40.0], [0.0,0.0], [-0.0,2.0]]
ENTRY 28 ExpressionStatement_2 [[-54.0,100.0], [-0.0,64.0], [0.0,40.0], [0.0,0.0], [-0.0,2.0]]
EXIT 28 ExpressionStatement_2 [[-54.0,100.0], [-0.0,64.0], [-0.0,2.0], [0.0,0.0], [-0.0,2.0]]
ENTRY 28 ExpressionStatement_3 [[-54.0,100.0], [-0.0,64.0], [-0.0,2.0], [0.0,0.0], [-0.0,2.0]]
EXIT 28 ExpressionStatement_3 [[-54.0,100.0], [-0.0,64.0], [-0.0,2.0], [-0.0,2.0], [-0.0,2.0]]
ENTRY 28 Return_0 [[-54.0,100.0], [-0.0,64.0], [-0.0,2.0], [-0.0,2.0], [-0.0,2.0]]
EXIT 28 Return_0 [[-54.0,100.0], [-0.0,64.0], [-0.0,2.0], [-0.0,2.0], [-0.0,2.0]]
ENTRY 28 FunctionExit_0 [[-54.0,100.0], [-0.0,64.0], [-0.0,2.0], [-0.0,2.0], [-0.0,2.0]]
EXIT 28 FunctionExit_0 [[-54.0,100.0], [-0.0,64.0], [-0.0,2.0], [-0.0,2.0], [-0.0,2.0]]
ENTRY 29 SourceEntry_0 [[0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 29 SourceEntry_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 29 SourceUnit_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 29 SourceUnit_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 29 PragmaDirective_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 29 PragmaDirective_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 29 SourceExit_0 [[-54.0,100.0], [-0.0,64.0], [-0.0,40.0], [0.0,2.0], [0.0,2.0]]
EXIT 29 SourceExit_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,2.0]]
ENTRY 29 ContractDefinition_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 29 ContractDefinition_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 29 VariableDeclaration_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 29 VariableDeclaration_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 29 VariableDeclaration_1 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 29 VariableDeclaration_1 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 29 VariableDeclaration_2 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 29 VariableDeclaration_2 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 29 VariableDeclaration_3 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 29 VariableDeclaration_3 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 29 FunctionDefinition_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 29 FunctionDefinition_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 29 FunctionEntry_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 29 FunctionEntry_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 29 VariableDeclarationStatement_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 29 VariableDeclarationStatement_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [2.0,2.0]]
ENTRY 29 IfStatement_0 [[-54.0,100.0], [-0.0,64.0], [0.0,40.0], [0.0,0.0], [-0.0,2.0]]
EXIT 29 IfStatement_0 [[1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0]]
ENTRY 29 ExpressionStatement_0 [[-54.0,100.0], [-0.0,64.0], [0.0,40.0], [0.0,0.0], [-0.0,2.0]]
EXIT 29 ExpressionStatement_0 [[-56.0,100.0], [-0.0,64.0], [0.0,40.0], [0.0,0.0], [-0.0,2.0]]
ENTRY 29 ExpressionStatement_1 [[-56.0,100.0], [-0.0,64.0], [0.0,40.0], [0.0,0.0], [-0.0,2.0]]
EXIT 29 ExpressionStatement_1 [[-56.0,100.0], [-0.0,66.0], [0.0,40.0], [0.0,0.0], [-0.0,2.0]]
ENTRY 29 IfConditionJoin_0 [[-56.0,100.0], [-0.0,66.0], [0.0,40.0], [0.0,0.0], [-0.0,2.0]]
EXIT 29 IfConditionJoin_0 [[-56.0,100.0], [-0.0,66.0], [0.0,40.0], [0.0,0.0], [-0.0,2.0]]
ENTRY 29 ExpressionStatement_2 [[-56.0,100.0], [-0.0,66.0], [0.0,40.0], [0.0,0.0], [-0.0,2.0]]
EXIT 29 ExpressionStatement_2 [[-56.0,100.0], [-0.0,66.0], [-0.0,2.0], [0.0,0.0], [-0.0,2.0]]
ENTRY 29 ExpressionStatement_3 [[-56.0,100.0], [-0.0,66.0], [-0.0,2.0], [0.0,0.0], [-0.0,2.0]]
EXIT 29 ExpressionStatement_3 [[-56.0,100.0], [-0.0,66.0], [-0.0,2.0], [-0.0,2.0], [-0.0,2.0]]
ENTRY 29 Return_0 [[-56.0,100.0], [-0.0,66.0], [-0.0,2.0], [-0.0,2.0], [-0.0,2.0]]
EXIT 29 Return_0 [[-56.0,100.0], [-0.0,66.0], [-0.0,2.0], [-0.0,2.0], [-0.0,2.0]]
ENTRY 29 FunctionExit_0 [[-56.0,100.0], [-0.0,66.0], [-0.0,2.0], [-0.0,2.0], [-0.0,2.0]]
EXIT 29 FunctionExit_0 [[-56.0,100.0], [-0.0,66.0], [-0.0,2.0], [-0.0,2.0], [-0.0,2.0]]
ENTRY 30 SourceEntry_0 [[0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 30 SourceEntry_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 30 SourceUnit_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 30 SourceUnit_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 30 PragmaDirective_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 30 PragmaDirective_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 30 SourceExit_0 [[-56.0,100.0], [-0.0,66.0], [-0.0,40.0], [0.0,2.0], [0.0,2.0]]
EXIT 30 SourceExit_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,2.0]]
ENTRY 30 ContractDefinition_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 30 ContractDefinition_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 30 VariableDeclaration_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 30 VariableDeclaration_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 30 VariableDeclaration_1 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 30 VariableDeclaration_1 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 30 VariableDeclaration_2 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 30 VariableDeclaration_2 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 30 VariableDeclaration_3 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 30 VariableDeclaration_3 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 30 FunctionDefinition_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 30 FunctionDefinition_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 30 FunctionEntry_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 30 FunctionEntry_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 30 VariableDeclarationStatement_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 30 VariableDeclarationStatement_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [2.0,2.0]]
ENTRY 30 IfStatement_0 [[-56.0,100.0], [-0.0,66.0], [0.0,40.0], [0.0,0.0], [-0.0,2.0]]
EXIT 30 IfStatement_0 [[1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0]]
ENTRY 30 ExpressionStatement_0 [[-56.0,100.0], [-0.0,66.0], [0.0,40.0], [0.0,0.0], [-0.0,2.0]]
EXIT 30 ExpressionStatement_0 [[-58.0,100.0], [-0.0,66.0], [0.0,40.0], [0.0,0.0], [-0.0,2.0]]
ENTRY 30 ExpressionStatement_1 [[-58.0,100.0], [-0.0,66.0], [0.0,40.0], [0.0,0.0], [-0.0,2.0]]
EXIT 30 ExpressionStatement_1 [[-58.0,100.0], [-0.0,68.0], [0.0,40.0], [0.0,0.0], [-0.0,2.0]]
ENTRY 30 IfConditionJoin_0 [[-58.0,100.0], [-0.0,68.0], [0.0,40.0], [0.0,0.0], [-0.0,2.0]]
EXIT 30 IfConditionJoin_0 [[-58.0,100.0], [-0.0,68.0], [0.0,40.0], [0.0,0.0], [-0.0,2.0]]
ENTRY 30 ExpressionStatement_2 [[-58.0,100.0], [-0.0,68.0], [0.0,40.0], [0.0,0.0], [-0.0,2.0]]
EXIT 30 ExpressionStatement_2 [[-58.0,100.0], [-0.0,68.0], [-0.0,2.0], [0.0,0.0], [-0.0,2.0]]
ENTRY 30 ExpressionStatement_3 [[-58.0,100.0], [-0.0,68.0], [-0.0,2.0], [0.0,0.0], [-0.0,2.0]]
EXIT 30 ExpressionStatement_3 [[-58.0,100.0], [-0.0,68.0], [-0.0,2.0], [-0.0,2.0], [-0.0,2.0]]
ENTRY 30 Return_0 [[-58.0,100.0], [-0.0,68.0], [-0.0,2.0], [-0.0,2.0], [-0.0,2.0]]
EXIT 30 Return_0 [[-58.0,100.0], [-0.0,68.0], [-0.0,2.0], [-0.0,2.0], [-0.0,2.0]]
ENTRY 30 FunctionExit_0 [[-58.0,100.0], [-0.0,68.0], [-0.0,2.0], [-0.0,2.0], [-0.0,2.0]]
EXIT 30 FunctionExit_0 [[-58.0,100.0], [-0.0,68.0], [-0.0,2.0], [-0.0,2.0], [-0.0,2.0]]
ENTRY 31 SourceEntry_0 [[0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 31 SourceEntry_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 31 SourceUnit_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 31 SourceUnit_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 31 PragmaDirective_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 31 PragmaDirective_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 31 SourceExit_0 [[-58.0,100.0], [-0.0,68.0], [-0.0,40.0], [0.0,2.0], [0.0,2.0]]
EXIT 31 SourceExit_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,2.0]]
ENTRY 31 ContractDefinition_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 31 ContractDefinition_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 31 VariableDeclaration_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 31 VariableDeclaration_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 31 VariableDeclaration_1 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 31 VariableDeclaration_1 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 31 VariableDeclaration_2 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
