
===== REENTRANCY (Box domain, transformed source) =====
ENTRY 1 SourceEntry_0 [[0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
ENTRY 25 ExpressionStatement_4 [[-980.0,100.0], [0.0,980.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
EXIT 25 ExpressionStatement_4 [[-980.0,100.0], [0.0,980.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
ENTRY 25 ExpressionStatement_5 [[-940.0,100.0], [0.0,940.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
EXIT 25 ExpressionStatement_5 [[-940.0,100.0], [0.0,940.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
ENTRY 25 IfConditionJoin_1 [[-980.0,100.0], [0.0,980.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
EXIT 25 IfConditionJoin_1 [[-980.0,100.0], [0.0,980.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
ENTRY 25 ExpressionStatement_6 [[-980.0,100.0], [0.0,980.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
EXIT 25 ExpressionStatement_6 [[-980.0,100.0], [0.0,980.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
ENTRY 25 ExpressionStatement_7 [[-980.0,100.0], [0.0,980.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
EXIT 25 ExpressionStatement_7 [[-980.0,100.0], [0.0,980.0], [0.0,0.0], [0.0,40.0], [-Infinity,Infinity]]
ENTRY 25 FunctionExit_1 [[-980.0,100.0], [0.0,980.0], [0.0,0.0], [0.0,40.0], [-Infinity,Infinity]]
EXIT 25 FunctionExit_1 [[-980.0,100.0], [0.0,980.0], [0.0,0.0], [0.0,40.0], [-Infinity,Infinity]]
ENTRY 26 SourceEntry_0 [[0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 26 SourceEntry_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 26 SourceUnit_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 26 SourceUnit_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 26 PragmaDirective_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 26 PragmaDirective_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 26 SourceExit_0 [[-980.0,100.0], [0.0,980.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
EXIT 26 SourceExit_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
ENTRY 26 ContractDefinition_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 26 ContractDefinition_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 26 VariableDeclaration_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 26 VariableDeclaration_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 26 VariableDeclaration_1 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 26 VariableDeclaration_1 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 26 VariableDeclaration_2 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 26 VariableDeclaration_2 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 26 FunctionDefinition_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 26 FunctionDefinition_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 26 FunctionEntry_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 26 FunctionEntry_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 26 IfStatement_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 26 IfStatement_0 [[1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0]]
ENTRY 26 ExpressionStatement_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 26 ExpressionStatement_0 [[100.0,100.0], [10.0,10.0], [20.0,20.0], [0.0,0.0], [0.0,0.0]]
ENTRY 26 ExpressionStatement_1 [[100.0,100.0], [10.0,10.0], [20.0,20.0], [0.0,0.0], [0.0,0.0]]
EXIT 26 ExpressionStatement_1 [[100.0,100.0], [10.0,10.0], [20.0,20.0], [0.0,0.0], [0.0,0.0]]
ENTRY 26 IfConditionJoin_0 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 26 IfConditionJoin_0 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 26 FunctionExit_0 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 26 FunctionExit_0 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 26 FunctionDefinition_1 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 26 FunctionDefinition_1 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 26 FunctionEntry_1 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 26 FunctionEntry_1 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 26 VariableDeclarationStatement_0 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 26 VariableDeclarationStatement_0 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [20.0,40.0], [0.0,0.0]]
ENTRY 26 VariableDeclarationStatement_1 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [20.0,40.0], [0.0,0.0]]
EXIT 26 VariableDeclarationStatement_1 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [20.0,40.0], [-Infinity,Infinity]]
ENTRY 26 IfStatement_1 [[-980.0,100.0], [0.0,980.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
EXIT 26 IfStatement_1 [[1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0]]
ENTRY 26 ExpressionStatement_2 [[-980.0,100.0], [0.0,980.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
EXIT 26 ExpressionStatement_2 [[-1020.0,100.0], [0.0,980.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
ENTRY 26 ExpressionStatement_3 [[-1020.0,100.0], [0.0,980.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
EXIT 26 ExpressionStatement_3 [[-1020.0,100.0], [0.0,1020.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
ENTRY 26 ExpressionStatement_4 [[-1020.0,100.0], [0.0,1020.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
EXIT 26 ExpressionStatement_4 [[-1020.0,100.0], [0.0,1020.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
ENTRY 26 ExpressionStatement_5 [[-980.0,100.0], [0.0,980.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
EXIT 26 ExpressionStatement_5 [[-980.0,100.0], [0.0,980.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
ENTRY 26 IfConditionJoin_1 [[-1020.0,100.0], [0.0,1020.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
EXIT 26 IfConditionJoin_1 [[-1020.0,100.0], [0.0,1020.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
ENTRY 26 ExpressionStatement_6 [[-1020.0,100.0], [0.0,1020.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
EXIT 26 ExpressionStatement_6 [[-1020.0,100.0], [0.0,1020.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
ENTRY 26 ExpressionStatement_7 [[-1020.0,100.0], [0.0,1020.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
EXIT 26 ExpressionStatement_7 [[-1020.0,100.0], [0.0,1020.0], [0.0,0.0], [0.0,40.0], [-Infinity,Infinity]]
ENTRY 26 FunctionExit_1 [[-1020.0,100.0], [0.0,1020.0], [0.0,0.0], [0.0,40.0], [-Infinity,Infinity]]
EXIT 26 FunctionExit_1 [[-1020.0,100.0], [0.0,1020.0], [0.0,0.0], [0.0,40.0], [-Infinity,Infinity]]
ENTRY 27 SourceEntry_0 [[0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 27 SourceEntry_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 27 SourceUnit_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 27 SourceUnit_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 27 PragmaDirective_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 27 PragmaDirective_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 27 SourceExit_0 [[-1020.0,100.0], [0.0,1020.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
EXIT 27 SourceExit_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
ENTRY 27 ContractDefinition_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 27 ContractDefinition_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 27 VariableDeclaration_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 27 VariableDeclaration_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 27 VariableDeclaration_1 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 27 VariableDeclaration_1 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 27 VariableDeclaration_2 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 27 VariableDeclaration_2 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 27 FunctionDefinition_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 27 FunctionDefinition_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 27 FunctionEntry_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 27 FunctionEntry_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 27 IfStatement_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 27 IfStatement_0 [[1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0]]
ENTRY 27 ExpressionStatement_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 27 ExpressionStatement_0 [[100.0,100.0], [10.0,10.0], [20.0,20.0], [0.0,0.0], [0.0,0.0]]
ENTRY 27 ExpressionStatement_1 [[100.0,100.0], [10.0,10.0], [20.0,20.0], [0.0,0.0], [0.0,0.0]]
EXIT 27 ExpressionStatement_1 [[100.0,100.0], [10.0,10.0], [20.0,20.0], [0.0,0.0], [0.0,0.0]]
ENTRY 27 IfConditionJoin_0 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 27 IfConditionJoin_0 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 27 FunctionExit_0 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 27 FunctionExit_0 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 27 FunctionDefinition_1 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 27 FunctionDefinition_1 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 27 FunctionEntry_1 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 27 FunctionEntry_1 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 27 VariableDeclarationStatement_0 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 27 VariableDeclarationStatement_0 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [20.0,40.0], [0.0,0.0]]
ENTRY 27 VariableDeclarationStatement_1 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [20.0,40.0], [0.0,0.0]]
EXIT 27 VariableDeclarationStatement_1 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [20.0,40.0], [-Infinity,Infinity]]
ENTRY 27 IfStatement_1 [[-1020.0,100.0], [0.0,1020.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
EXIT 27 IfStatement_1 [[1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0]]
ENTRY 27 ExpressionStatement_2 [[-1020.0,100.0], [0.0,1020.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
EXIT 27 ExpressionStatement_2 [[-1060.0,100.0], [0.0,1020.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
ENTRY 27 ExpressionStatement_3 [[-1060.0,100.0], [0.0,1020.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
EXIT 27 ExpressionStatement_3 [[-1060.0,100.0], [0.0,1060.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
ENTRY 27 ExpressionStatement_4 [[-1060.0,100.0], [0.0,1060.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
EXIT 27 ExpressionStatement_4 [[-1060.0,100.0], [0.0,1060.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
ENTRY 27 ExpressionStatement_5 [[-1020.0,100.0], [0.0,1020.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
EXIT 27 ExpressionStatement_5 [[-1020.0,100.0], [0.0,1020.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
ENTRY 27 IfConditionJoin_1 [[-1060.0,100.0], [0.0,1060.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
EXIT 27 IfConditionJoin_1 [[-1060.0,100.0], [0.0,1060.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
ENTRY 27 ExpressionStatement_6 [[-1060.0,100.0], [0.0,1060.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
EXIT 27 ExpressionStatement_6 [[-1060.0,100.0], [0.0,1060.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
ENTRY 27 ExpressionStatement_7 [[-1060.0,100.0], [0.0,1060.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
EXIT 27 ExpressionStatement_7 [[-1060.0,100.0], [0.0,1060.0], [0.0,0.0], [0.0,40.0], [-Infinity,Infinity]]
ENTRY 27 FunctionExit_1 [[-1060.0,100.0], [0.0,1060.0], [0.0,0.0], [0.0,40.0], [-Infinity,Infinity]]
EXIT 27 FunctionExit_1 [[-1060.0,100.0], [0.0,1060.0], [0.0,0.0], [0.0,40.0], [-Infinity,Infinity]]
ENTRY 28 SourceEntry_0 [[0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 28 SourceEntry_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 28 SourceUnit_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 28 SourceUnit_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 28 PragmaDirective_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 28 PragmaDirective_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 28 SourceExit_0 [[-1060.0,100.0], [0.0,1060.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
EXIT 28 SourceExit_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
ENTRY 28 ContractDefinition_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 28 ContractDefinition_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 28 VariableDeclaration_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 28 VariableDeclaration_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 28 VariableDeclaration_1 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 28 VariableDeclaration_1 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 28 VariableDeclaration_2 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 28 VariableDeclaration_2 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 28 FunctionDefinition_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 28 FunctionDefinition_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 28 FunctionEntry_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 28 FunctionEntry_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 28 IfStatement_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 28 IfStatement_0 [[1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0]]
ENTRY 28 ExpressionStatement_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 28 ExpressionStatement_0 [[100.0,100.0], [10.0,10.0], [20.0,20.0], [0.0,0.0], [0.0,0.0]]
ENTRY 28 ExpressionStatement_1 [[100.0,100.0], [10.0,10.0], [20.0,20.0], [0.0,0.0], [0.0,0.0]]
EXIT 28 ExpressionStatement_1 [[100.0,100.0], [10.0,10.0], [20.0,20.0], [0.0,0.0], [0.0,0.0]]
ENTRY 28 IfConditionJoin_0 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 28 IfConditionJoin_0 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 28 FunctionExit_0 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 28 FunctionExit_0 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 28 FunctionDefinition_1 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 28 FunctionDefinition_1 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 28 FunctionEntry_1 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 28 FunctionEntry_1 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 28 VariableDeclarationStatement_0 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 28 VariableDeclarationStatement_0 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [20.0,40.0], [0.0,0.0]]
ENTRY 28 VariableDeclarationStatement_1 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [20.0,40.0], [0.0,0.0]]
EXIT 28 VariableDeclarationStatement_1 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [20.0,40.0], [-Infinity,Infinity]]
ENTRY 28 IfStatement_1 [[-1060.0,100.0], [0.0,1060.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
EXIT 28 IfStatement_1 [[1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0]]
ENTRY 28 ExpressionStatement_2 [[-1060.0,100.0], [0.0,1060.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
EXIT 28 ExpressionStatement_2 [[-1100.0,100.0], [0.0,1060.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
ENTRY 28 ExpressionStatement_3 [[-1100.0,100.0], [0.0,1060.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
EXIT 28 ExpressionStatement_3 [[-1100.0,100.0], [0.0,1100.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
ENTRY 28 ExpressionStatement_4 [[-1100.0,100.0], [0.0,1100.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
EXIT 28 ExpressionStatement_4 [[-1100.0,100.0], [0.0,1100.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
ENTRY 28 ExpressionStatement_5 [[-1060.0,100.0], [0.0,1060.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
EXIT 28 ExpressionStatement_5 [[-1060.0,100.0], [0.0,1060.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
ENTRY 28 IfConditionJoin_1 [[-1100.0,100.0], [0.0,1100.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
EXIT 28 IfConditionJoin_1 [[-1100.0,100.0], [0.0,1100.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
ENTRY 28 ExpressionStatement_6 [[-1100.0,100.0], [0.0,1100.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
EXIT 28 ExpressionStatement_6 [[-1100.0,100.0], [0.0,1100.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
ENTRY 28 ExpressionStatement_7 [[-1100.0,100.0], [0.0,1100.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
EXIT 28 ExpressionStatement_7 [[-1100.0,100.0], [0.0,1100.0], [0.0,0.0], [0.0,40.0], [-Infinity,Infinity]]
ENTRY 28 FunctionExit_1 [[-1100.0,100.0], [0.0,1100.0], [0.0,0.0], [0.0,40.0], [-Infinity,Infinity]]
EXIT 28 FunctionExit_1 [[-1100.0,100.0], [0.0,1100.0], [0.0,0.0], [0.0,40.0], [-Infinity,Infinity]]
ENTRY 29 SourceEntry_0 [[0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 29 SourceEntry_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 29 SourceUnit_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 29 SourceUnit_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 29 PragmaDirective_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 29 PragmaDirective_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 29 SourceExit_0 [[-1100.0,100.0], [0.0,1100.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
EXIT 29 SourceExit_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
ENTRY 29 ContractDefinition_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 29 ContractDefinition_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 29 VariableDeclaration_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 29 VariableDeclaration_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 29 VariableDeclaration_1 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 29 VariableDeclaration_1 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 29 VariableDeclaration_2 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 29 VariableDeclaration_2 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 29 FunctionDefinition_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 29 FunctionDefinition_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 29 FunctionEntry_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 29 FunctionEntry_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 29 IfStatement_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 29 IfStatement_0 [[1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0]]
ENTRY 29 ExpressionStatement_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 29 ExpressionStatement_0 [[100.0,100.0], [10.0,10.0], [20.0,20.0], [0.0,0.0], [0.0,0.0]]
