
===== OVERFLOW / UNDERFLOW (Box domain, original source) =====
ENTRY 1 SourceEntry_0 [[0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 5 IfStatement_1 [[1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0]]
ENTRY 5 Throw_1 [[1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0]]
EXIT 5 Throw_1 [[1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0]]
ENTRY 5 IfConditionJoin_1 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
EXIT 5 IfConditionJoin_1 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
ENTRY 5 ExpressionStatement_1 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
EXIT 5 ExpressionStatement_1 [[-Infinity,Infinity], [-Infinity,Infinity], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
ENTRY 5 ExpressionStatement_2 [[-Infinity,Infinity], [-Infinity,Infinity], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
EXIT 5 ExpressionStatement_2 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [0.0,0.0], [1.0,1.0]]
ENTRY 5 ExpressionStatement_3 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [0.0,0.0], [1.0,1.0]]
EXIT 5 ExpressionStatement_3 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [1.0,1.0]]
ENTRY 5 FunctionExit_1 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [1.0,1.0]]
EXIT 5 FunctionExit_1 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [1.0,1.0]]
ENTRY 5 FunctionDefinition_2 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [1.0,1.0]]
EXIT 5 FunctionDefinition_2 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [1.0,1.0]]
ENTRY 5 FunctionEntry_2 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [1.0,1.0]]
EXIT 5 FunctionEntry_2 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [1.0,1.0]]
ENTRY 5 IfStatement_2 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [1.0,1.0]]
EXIT 5 IfStatement_2 [[1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0]]
ENTRY 5 Throw_2 [[1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0]]
EXIT 5 Throw_2 [[1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0]]
ENTRY 5 IfConditionJoin_2 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [1.0,1.0]]
EXIT 5 IfConditionJoin_2 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [1.0,1.0]]
ENTRY 5 ExpressionStatement_4 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [1.0,1.0]]
EXIT 5 ExpressionStatement_4 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [1.0,1.0]]
ENTRY 5 ExpressionStatement_5 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [1.0,1.0]]
EXIT 5 ExpressionStatement_5 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [1.0,1.0]]
ENTRY 5 ExpressionStatement_6 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [1.0,1.0]]
EXIT 5 ExpressionStatement_6 [[-Infinity,Infinity], [0.0,0.0], [-Infinity,Infinity], [-Infinity,Infinity], [1.0,1.0]]
ENTRY 5 ExpressionStatement_7 [[-Infinity,Infinity], [0.0,0.0], [-Infinity,Infinity], [-Infinity,Infinity], [1.0,1.0]]
EXIT 5 ExpressionStatement_7 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [-Infinity,Infinity], [1.0,1.0]]
ENTRY 5 ExpressionStatement_8 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [-Infinity,Infinity], [1.0,1.0]]
EXIT 5 ExpressionStatement_8 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
ENTRY 5 FunctionExit_2 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
EXIT 5 FunctionExit_2 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
ENTRY 5 ContractDefinition_1 [[0.0,0.0], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
EXIT 5 ContractDefinition_1 [[0.0,0.0], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
ENTRY 5 FunctionDefinition_3 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
EXIT 5 FunctionDefinition_3 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
ENTRY 5 FunctionEntry_3 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
EXIT 5 FunctionEntry_3 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
ENTRY 5 IfStatement_3 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
EXIT 5 IfStatement_3 [[1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0]]
ENTRY 5 ExpressionStatement_9 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
EXIT 5 ExpressionStatement_9 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
ENTRY 5 IfConditionJoin_3 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
EXIT 5 IfConditionJoin_3 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
ENTRY 5 FunctionExit_3 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
EXIT 5 FunctionExit_3 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
ENTRY 5 ExpressionStatement_10 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
EXIT 5 ExpressionStatement_10 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
